,centromere_index,intensity,file,C1_Intensity,C2_Intensity,Label,Treatment,spots
4687,15,341.88477,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,109,117,Cen7g11rFISH,Palbo_ON,46
4688,16,343.90564,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,103,105,Cen7g11rFISH,Palbo_ON,46
4689,17,357.1289,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,111,201,Cen7g11rFISH,Palbo_ON,46
4690,18,335.4708,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,103,558,Cen7g11rFISH,Palbo_ON,46
4691,19,338.54022,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,106,643,Cen7g11rFISH,Palbo_ON,46
4692,20,328.19217,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,103,290,Cen7g11rFISH,Palbo_ON,46
4693,21,330.20782,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,104,101,Cen7g11rFISH,Palbo_ON,46
4694,22,323.65686,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,272,336,Cen7g11rFISH,Palbo_ON,46
4695,23,331.3649,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,2903,116,Cen7g11rFISH,Palbo_ON,46
4696,24,303.1272,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,105,105,Cen7g11rFISH,Palbo_ON,46
4697,25,328.58075,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,106,143,Cen7g11rFISH,Palbo_ON,46
4698,26,331.87497,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,107,134,Cen7g11rFISH,Palbo_ON,46
4699,27,327.0404,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,110,532,Cen7g11rFISH,Palbo_ON,46
4700,28,312.37186,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,116,1830,Cen7g11rFISH,Palbo_ON,46
4701,29,306.12354,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,105,110,Cen7g11rFISH,Palbo_ON,46
4702,30,307.87112,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,122,103,Cen7g11rFISH,Palbo_ON,46
4703,31,312.40128,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,108,109,Cen7g11rFISH,Palbo_ON,46
4704,32,311.89484,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,126,105,Cen7g11rFISH,Palbo_ON,46
4705,33,306.04858,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,122,3321,Cen7g11rFISH,Palbo_ON,46
4706,34,312.7437,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,324,194,Cen7g11rFISH,Palbo_ON,46
4707,35,300.2092,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,187,177,Cen7g11rFISH,Palbo_ON,46
4708,36,300.50946,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,105,212,Cen7g11rFISH,Palbo_ON,46
4709,37,294.33273,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,108,112,Cen7g11rFISH,Palbo_ON,46
4710,38,271.85382,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,103,111,Cen7g11rFISH,Palbo_ON,46
4711,39,282.4595,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,184,115,Cen7g11rFISH,Palbo_ON,46
4712,40,263.3058,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,104,110,Cen7g11rFISH,Palbo_ON,46
4713,41,251.00877,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,101,224,Cen7g11rFISH,Palbo_ON,46
4714,42,250.58398,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,103,215,Cen7g11rFISH,Palbo_ON,46
4715,43,246.92863,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,228,108,Cen7g11rFISH,Palbo_ON,46
4716,44,243.65271,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,97,99,Cen7g11rFISH,Palbo_ON,46
4717,45,227.84563,Cen7g11rFISH\Palbo_ON\IFISH009_012.tif,115,218,Cen7g11rFISH,Palbo_ON,46
4718,0,1228.9935,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,98,113,Cen7g11rFISH,Palbo_ON,44
4719,1,1203.7421,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,105,105,Cen7g11rFISH,Palbo_ON,44
4720,2,738.25195,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,121,107,Cen7g11rFISH,Palbo_ON,44
4721,3,587.4821,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,112,1273,Cen7g11rFISH,Palbo_ON,44
4722,4,404.7061,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,306,112,Cen7g11rFISH,Palbo_ON,44
4723,5,449.0002,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,102,435,Cen7g11rFISH,Palbo_ON,44
4724,6,410.5968,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,124,454,Cen7g11rFISH,Palbo_ON,44
4725,7,441.39658,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,119,105,Cen7g11rFISH,Palbo_ON,44
4726,8,396.64062,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,106,732,Cen7g11rFISH,Palbo_ON,44
4727,9,388.50717,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,3359,141,Cen7g11rFISH,Palbo_ON,44
4728,10,382.8173,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,107,212,Cen7g11rFISH,Palbo_ON,44
4729,11,383.5322,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,130,101,Cen7g11rFISH,Palbo_ON,44
4730,12,380.81,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,405,120,Cen7g11rFISH,Palbo_ON,44
4731,13,378.16034,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,115,119,Cen7g11rFISH,Palbo_ON,44
4732,14,359.04626,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,104,112,Cen7g11rFISH,Palbo_ON,44
4733,15,362.52124,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,2175,103,Cen7g11rFISH,Palbo_ON,44
4734,16,350.1096,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,103,263,Cen7g11rFISH,Palbo_ON,44
4735,17,362.43808,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,237,429,Cen7g11rFISH,Palbo_ON,44
4736,18,346.95096,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,110,451,Cen7g11rFISH,Palbo_ON,44
4737,19,336.35706,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,110,173,Cen7g11rFISH,Palbo_ON,44
4738,20,339.01474,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,107,104,Cen7g11rFISH,Palbo_ON,44
4739,21,315.69293,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,110,366,Cen7g11rFISH,Palbo_ON,44
4740,22,296.30756,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,87,113,Cen7g11rFISH,Palbo_ON,44
4741,23,291.45053,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,104,100,Cen7g11rFISH,Palbo_ON,44
4742,24,333.59186,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,270,128,Cen7g11rFISH,Palbo_ON,44
4743,25,309.66833,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,99,817,Cen7g11rFISH,Palbo_ON,44
4744,26,282.54272,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,122,22117,Cen7g11rFISH,Palbo_ON,44
4745,27,289.41837,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,213,106,Cen7g11rFISH,Palbo_ON,44
4746,28,286.00537,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,114,102,Cen7g11rFISH,Palbo_ON,44
4747,29,264.99405,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,106,995,Cen7g11rFISH,Palbo_ON,44
4748,30,260.8001,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,103,108,Cen7g11rFISH,Palbo_ON,44
4749,31,264.0339,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,123,100,Cen7g11rFISH,Palbo_ON,44
4750,32,264.61215,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,99,796,Cen7g11rFISH,Palbo_ON,44
4751,33,266.78903,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,103,381,Cen7g11rFISH,Palbo_ON,44
4752,34,256.76566,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,105,160,Cen7g11rFISH,Palbo_ON,44
4753,35,257.354,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,92,102,Cen7g11rFISH,Palbo_ON,44
4754,36,251.25922,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,110,249,Cen7g11rFISH,Palbo_ON,44
4755,37,250.7196,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,105,640,Cen7g11rFISH,Palbo_ON,44
4756,38,252.99301,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,108,108,Cen7g11rFISH,Palbo_ON,44
4757,39,250.36934,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,110,110,Cen7g11rFISH,Palbo_ON,44
4758,40,224.07047,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,144,15268,Cen7g11rFISH,Palbo_ON,44
4759,41,213.25813,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,105,114,Cen7g11rFISH,Palbo_ON,44
4760,42,219.49403,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,116,116,Cen7g11rFISH,Palbo_ON,44
4761,43,194.54167,Cen7g11rFISH\Palbo_ON\IFISH009_013.tif,119,110,Cen7g11rFISH,Palbo_ON,44
4762,0,536.4264,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,927,143,Cen7g11rFISH,Palbo_ON,40
4763,1,468.728,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,788,135,Cen7g11rFISH,Palbo_ON,40
4764,2,392.5526,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,281,103,Cen7g11rFISH,Palbo_ON,40
4765,3,437.21118,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,116,116,Cen7g11rFISH,Palbo_ON,40
4766,4,366.71878,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,101,791,Cen7g11rFISH,Palbo_ON,40
4767,5,378.2936,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,106,1116,Cen7g11rFISH,Palbo_ON,40
4768,6,356.4651,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,101,100,Cen7g11rFISH,Palbo_ON,40
4769,7,356.05127,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,100,232,Cen7g11rFISH,Palbo_ON,40
4770,8,377.0243,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,107,201,Cen7g11rFISH,Palbo_ON,40
4771,9,351.3085,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,110,106,Cen7g11rFISH,Palbo_ON,40
4772,10,353.49243,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,106,124,Cen7g11rFISH,Palbo_ON,40
4773,11,350.98602,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,103,281,Cen7g11rFISH,Palbo_ON,40
4774,12,332.78882,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,94,516,Cen7g11rFISH,Palbo_ON,40
4775,13,330.66443,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,104,136,Cen7g11rFISH,Palbo_ON,40
4776,14,323.24606,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,102,110,Cen7g11rFISH,Palbo_ON,40
4777,15,336.39816,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,118,5315,Cen7g11rFISH,Palbo_ON,40
4778,16,329.89807,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,102,111,Cen7g11rFISH,Palbo_ON,40
4779,17,314.8338,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,121,107,Cen7g11rFISH,Palbo_ON,40
4780,18,319.82736,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,103,129,Cen7g11rFISH,Palbo_ON,40
4781,19,309.79355,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,103,103,Cen7g11rFISH,Palbo_ON,40
4782,20,299.91495,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,100,128,Cen7g11rFISH,Palbo_ON,40
4783,21,298.24118,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,104,103,Cen7g11rFISH,Palbo_ON,40
4784,22,286.02942,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,112,134,Cen7g11rFISH,Palbo_ON,40
4785,23,282.89133,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,101,108,Cen7g11rFISH,Palbo_ON,40
4786,24,274.15897,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,102,520,Cen7g11rFISH,Palbo_ON,40
4787,25,279.04993,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,116,302,Cen7g11rFISH,Palbo_ON,40
4788,26,330.11304,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,108,403,Cen7g11rFISH,Palbo_ON,40
4789,27,252.82918,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,107,119,Cen7g11rFISH,Palbo_ON,40
4790,28,252.75648,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,109,103,Cen7g11rFISH,Palbo_ON,40
4791,29,261.13617,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,102,427,Cen7g11rFISH,Palbo_ON,40
4792,30,249.11295,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,106,101,Cen7g11rFISH,Palbo_ON,40
4793,31,253.86914,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,437,124,Cen7g11rFISH,Palbo_ON,40
4794,32,250.79204,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,284,136,Cen7g11rFISH,Palbo_ON,40
4795,33,254.61987,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,101,177,Cen7g11rFISH,Palbo_ON,40
4796,34,245.20207,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,323,177,Cen7g11rFISH,Palbo_ON,40
4797,35,245.44664,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,102,130,Cen7g11rFISH,Palbo_ON,40
4798,36,253.61479,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,104,1017,Cen7g11rFISH,Palbo_ON,40
4799,37,230.29321,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,103,171,Cen7g11rFISH,Palbo_ON,40
4800,38,220.99901,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,103,531,Cen7g11rFISH,Palbo_ON,40
4801,39,224.02426,Cen7g11rFISH\Palbo_ON\IFISH009_014.tif,104,123,Cen7g11rFISH,Palbo_ON,40
4802,0,374.81363,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,157,105,Cen7g11rFISH,Palbo_ON,38
4803,1,368.52853,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,102,110,Cen7g11rFISH,Palbo_ON,38
4804,2,348.12515,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,102,155,Cen7g11rFISH,Palbo_ON,38
4805,3,309.8086,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,103,196,Cen7g11rFISH,Palbo_ON,38
4806,4,298.8072,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,145,103,Cen7g11rFISH,Palbo_ON,38
4807,5,289.31094,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,112,123,Cen7g11rFISH,Palbo_ON,38
4808,6,287.5148,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,106,103,Cen7g11rFISH,Palbo_ON,38
4809,7,303.47626,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,101,124,Cen7g11rFISH,Palbo_ON,38
4810,8,286.24884,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,2269,462,Cen7g11rFISH,Palbo_ON,38
4811,9,263.81192,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,110,134,Cen7g11rFISH,Palbo_ON,38
4812,10,268.94598,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,106,446,Cen7g11rFISH,Palbo_ON,38
4813,11,257.15994,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,103,697,Cen7g11rFISH,Palbo_ON,38
4814,12,266.23343,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,102,113,Cen7g11rFISH,Palbo_ON,38
4815,13,262.54263,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,106,100,Cen7g11rFISH,Palbo_ON,38
4816,14,246.51448,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,104,99,Cen7g11rFISH,Palbo_ON,38
4817,15,243.35966,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,106,138,Cen7g11rFISH,Palbo_ON,38
4818,16,250.65627,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,99,101,Cen7g11rFISH,Palbo_ON,38
4819,17,237.06862,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,114,105,Cen7g11rFISH,Palbo_ON,38
4820,18,233.45903,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,111,151,Cen7g11rFISH,Palbo_ON,38
4821,19,239.78134,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,104,305,Cen7g11rFISH,Palbo_ON,38
4822,20,230.63269,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,95,108,Cen7g11rFISH,Palbo_ON,38
4823,21,227.06235,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,2858,140,Cen7g11rFISH,Palbo_ON,38
4824,22,220.79689,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,97,99,Cen7g11rFISH,Palbo_ON,38
4825,23,224.78067,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,112,108,Cen7g11rFISH,Palbo_ON,38
4826,24,225.34938,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,127,108,Cen7g11rFISH,Palbo_ON,38
4827,25,221.85287,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,115,104,Cen7g11rFISH,Palbo_ON,38
4828,26,210.28036,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,105,102,Cen7g11rFISH,Palbo_ON,38
4829,27,215.79721,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,109,107,Cen7g11rFISH,Palbo_ON,38
4830,28,199.39113,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,216,117,Cen7g11rFISH,Palbo_ON,38
4831,29,192.06076,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,108,548,Cen7g11rFISH,Palbo_ON,38
4832,30,190.90556,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,110,107,Cen7g11rFISH,Palbo_ON,38
4833,31,182.5836,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,119,117,Cen7g11rFISH,Palbo_ON,38
4834,32,180.9256,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,104,342,Cen7g11rFISH,Palbo_ON,38
4835,33,186.3708,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,518,690,Cen7g11rFISH,Palbo_ON,38
4836,34,179.42111,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,138,106,Cen7g11rFISH,Palbo_ON,38
4837,35,175.67009,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,113,119,Cen7g11rFISH,Palbo_ON,38
4838,36,172.30707,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,105,258,Cen7g11rFISH,Palbo_ON,38
4839,37,163.16293,Cen7g11rFISH\Palbo_ON\IFISH009_015.tif,134,106,Cen7g11rFISH,Palbo_ON,38
4840,0,629.54803,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,102,110,Cen7g11rFISH,Palbo_ON,45
4841,1,522.0558,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,107,118,Cen7g11rFISH,Palbo_ON,45
4842,2,479.17172,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,118,2960,Cen7g11rFISH,Palbo_ON,45
4843,3,479.3887,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,103,108,Cen7g11rFISH,Palbo_ON,45
4844,4,455.7052,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,104,267,Cen7g11rFISH,Palbo_ON,45
4845,5,445.03656,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,101,112,Cen7g11rFISH,Palbo_ON,45
4846,6,444.7361,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,100,1106,Cen7g11rFISH,Palbo_ON,45
4847,7,438.0946,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,688,121,Cen7g11rFISH,Palbo_ON,45
4848,8,421.33807,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,147,396,Cen7g11rFISH,Palbo_ON,45
4849,9,427.28226,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,109,956,Cen7g11rFISH,Palbo_ON,45
4850,10,407.9014,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,159,120,Cen7g11rFISH,Palbo_ON,45
4851,11,431.05237,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,127,588,Cen7g11rFISH,Palbo_ON,45
4852,12,407.1291,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,184,121,Cen7g11rFISH,Palbo_ON,45
4853,13,417.1326,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,1650,112,Cen7g11rFISH,Palbo_ON,45
4854,14,449.28464,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,117,1737,Cen7g11rFISH,Palbo_ON,45
4855,15,415.83136,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,114,203,Cen7g11rFISH,Palbo_ON,45
4856,16,405.236,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,121,311,Cen7g11rFISH,Palbo_ON,45
4857,17,398.176,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,125,18374,Cen7g11rFISH,Palbo_ON,45
4858,18,382.17496,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,133,141,Cen7g11rFISH,Palbo_ON,45
4859,19,376.187,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,106,131,Cen7g11rFISH,Palbo_ON,45
4860,20,402.6542,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,105,1056,Cen7g11rFISH,Palbo_ON,45
4861,21,367.68936,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,107,1017,Cen7g11rFISH,Palbo_ON,45
4862,22,348.9398,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,357,114,Cen7g11rFISH,Palbo_ON,45
4863,23,354.75012,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,104,411,Cen7g11rFISH,Palbo_ON,45
4864,24,350.71445,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,106,461,Cen7g11rFISH,Palbo_ON,45
4865,25,340.7723,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,118,112,Cen7g11rFISH,Palbo_ON,45
4866,26,333.7859,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,107,108,Cen7g11rFISH,Palbo_ON,45
4867,27,343.11584,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,109,548,Cen7g11rFISH,Palbo_ON,45
4868,28,323.24374,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,112,113,Cen7g11rFISH,Palbo_ON,45
4869,29,322.4913,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,115,2326,Cen7g11rFISH,Palbo_ON,45
4870,30,318.1508,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,108,113,Cen7g11rFISH,Palbo_ON,45
4871,31,325.46582,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,109,171,Cen7g11rFISH,Palbo_ON,45
4872,32,310.1036,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,106,130,Cen7g11rFISH,Palbo_ON,45
4873,33,314.8456,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,106,305,Cen7g11rFISH,Palbo_ON,45
4874,34,312.9917,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,110,391,Cen7g11rFISH,Palbo_ON,45
4875,35,306.36096,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,101,159,Cen7g11rFISH,Palbo_ON,45
4876,36,288.97598,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,434,124,Cen7g11rFISH,Palbo_ON,45
4877,37,303.52225,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,108,414,Cen7g11rFISH,Palbo_ON,45
4878,38,281.62854,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,111,106,Cen7g11rFISH,Palbo_ON,45
4879,39,261.6147,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,113,453,Cen7g11rFISH,Palbo_ON,45
4880,40,260.69193,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,107,699,Cen7g11rFISH,Palbo_ON,45
4881,41,260.42392,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,110,99,Cen7g11rFISH,Palbo_ON,45
4882,42,253.12273,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,110,117,Cen7g11rFISH,Palbo_ON,45
4883,43,250.09338,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,117,160,Cen7g11rFISH,Palbo_ON,45
4884,44,223.84816,Cen7g11rFISH\Palbo_ON\IFISH010_000.tif,101,106,Cen7g11rFISH,Palbo_ON,45
4920,0,754.3153,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,106,1656,Cen7g11rFISH,Palbo_ON,46
4921,1,572.61993,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,128,106,Cen7g11rFISH,Palbo_ON,46
4922,2,544.18384,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,106,112,Cen7g11rFISH,Palbo_ON,46
4923,3,544.33905,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,104,106,Cen7g11rFISH,Palbo_ON,46
4924,4,532.4153,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,114,5009,Cen7g11rFISH,Palbo_ON,46
4925,5,532.1353,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,3727,154,Cen7g11rFISH,Palbo_ON,46
4926,6,530.2476,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,106,115,Cen7g11rFISH,Palbo_ON,46
4927,7,495.65668,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,2841,121,Cen7g11rFISH,Palbo_ON,46
4928,8,496.11823,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,122,307,Cen7g11rFISH,Palbo_ON,46
4929,9,489.37982,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,106,762,Cen7g11rFISH,Palbo_ON,46
4930,10,484.2139,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,134,485,Cen7g11rFISH,Palbo_ON,46
4931,11,465.4966,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,99,260,Cen7g11rFISH,Palbo_ON,46
4932,12,444.24118,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,550,168,Cen7g11rFISH,Palbo_ON,46
4933,13,443.07333,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,134,614,Cen7g11rFISH,Palbo_ON,46
4934,14,423.2392,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,107,112,Cen7g11rFISH,Palbo_ON,46
4935,15,429.81485,Cen7g11rFISH\Palbo_ON\IFISH010_002.tif,108,141,Cen7g11rFISH,Palbo_ON,46
